Date,Station_ID,PM2.5,PM10,NO2,SO2,CO,O3,NH3,Benzene,Temperature,Rel_Humidity,Wind_Speed,Wind_Direction,AQI_Category
2022-08-02,STN_042,18.673,31.137,18.909,6.868,0.584,41.733,12.115,0.71,28.0,73.8,21.0,262.1,Satisfactory
2022-08-02,STN_042,39.494,93.295,48.336,18.012,1.613,27.036,,1.754,26.1,57.8,5.1,352.2,Moderate
2022-08-03,STN_004,9.768,38.633,13.457,6.877,0.466,46.811,10.149,0.962,22.4,36.7,9.4,21.3,Good
2022-08-03,STN_012,127.157,165.728,59.47,,3.089,23.298,32.588,,39.1,88.0,6.0,10.0,Poor
2022-08-03,STN_037,20.105,31.0,17.068,11.563,0.429,28.801,3.731,0.62,30.5,49.1,15.4,78.2,Satisfactory
2022-08-03,STN_009,133.845,214.54,86.682,37.477,3.502,10.854,36.556,4.446,23.0,69.9,4.4,3.2,Poor
2022-08-03,STN_011,,27.12,10.422,13.092,,42.957,18.063,0.672,32.0,61.9,18.3,89.2,Unknown
2022-08-03,STN_025,46.168,86.402,29.82,18.231,,28.605,29.139,2.008,17.5,42.6,2.6,75.8,Moderate
2022-08-03,STN_010,54.095,79.515,43.388,17.761,1.42,38.792,28.245,1.613,24.0,94.7,7.5,233.2,Moderate
2022-08-03,STN_038,9.554,10.42,15.189,10.04,0.303,46.295,13.485,0.725,27.5,14.5,1.0,331.2,Good
2022-08-03,STN_002,60.204,39.2,23.327,13.673,1.384,23.331,21.847,1.402,32.2,59.2,0.5,28.8,Poor
2022-08-03,STN_020,19.269,25.782,13.069,8.476,0.651,54.777,11.008,0.333,32.0,29.2,8.8,40.8,Satisfactory
2022-08-04,STN_023,15.139,,10.983,10.871,0.525,32.275,23.255,1.032,37.1,80.6,0.5,10.2,Satisfactory
2022-08-04,STN_001,69.945,109.656,37.275,22.822,1.165,25.853,32.181,2.583,23.2,77.5,5.7,57.3,Poor
2022-08-04,STN_013,45.557,70.618,44.438,23.913,1.071,25.236,25.422,2.026,24.7,54.2,3.6,27.2,Moderate
2022-08-04,STN_042,90.924,165.56,51.337,48.111,3.073,23.207,,6.546,20.9,90.1,1.4,316.9,Poor
2022-08-04,STN_008,99.169,197.612,55.987,71.544,1.057,24.792,66.908,6.332,19.7,73.2,5.3,105.2,Poor
2022-08-04,STN_031,209.474,267.873,132.194,85.549,3.735,13.933,118.536,10.399,21.7,54.7,0.5,90.2,Very Poor
2022-08-04,STN_017,17.165,39.443,2.191,4.446,0.405,37.66,12.325,1.172,21.5,66.7,6.0,0.9,Satisfactory
2022-08-04,STN_035,17.886,41.459,20.84,9.703,0.577,54.68,6.956,0.778,32.9,50.3,5.9,21.1,Satisfactory
2022-08-04,STN_020,29.474,115.664,36.348,20.665,1.126,35.3,13.747,2.22,14.7,100.0,7.5,349.7,Satisfactory
2022-08-04,STN_018,42.145,72.676,50.707,26.8,1.676,27.029,29.535,2.057,22.1,62.8,14.9,62.6,Moderate
2022-08-04,STN_039,46.587,59.362,46.416,18.551,1.442,29.199,33.528,2.629,20.4,42.8,12.8,303.1,Moderate
2022-08-04,STN_034,90.427,106.237,53.854,20.726,1.288,29.217,21.728,2.609,18.2,75.8,1.9,266.5,Poor
2022-08-04,STN_028,43.49,138.494,34.107,30.083,,29.072,29.302,2.07,26.1,96.8,19.7,39.1,Moderate
2022-08-04,STN_010,129.359,190.147,95.765,39.718,2.462,26.024,52.053,7.582,37.5,57.7,5.9,189.8,Poor
2022-08-04,STN_008,47.727,68.066,37.85,29.048,1.414,31.241,40.668,2.014,29.1,34.6,6.5,138.4,Moderate
2022-08-04,STN_030,184.98,259.666,,77.164,4.607,11.171,99.921,10.308,9.9,52.0,11.4,47.9,Very Poor
2022-08-05,STN_010,42.692,,27.643,22.887,1.264,28.554,26.018,1.663,30.6,32.6,9.5,20.5,Moderate
2022-08-05,STN_027,11.795,37.426,15.181,7.588,0.485,40.034,21.439,0.684,36.4,63.9,6.8,170.0,Good
2022-08-05,STN_003,79.083,100.498,43.661,61.92,2.224,,71.666,7.454,18.3,54.0,3.6,332.5,Poor
2022-08-05,STN_029,85.359,169.936,97.364,40.819,2.816,24.367,60.203,8.615,34.8,43.1,8.6,210.3,Poor
2022-08-05,STN_014,17.157,26.364,16.571,5.477,0.664,37.948,15.024,0.553,13.0,75.4,1.1,140.8,Satisfactory
2022-08-05,STN_007,201.882,253.726,176.384,72.038,5.197,16.117,83.93,17.666,33.2,58.6,10.1,98.4,Very Poor
2022-08-05,STN_018,22.409,35.126,,8.916,0.345,35.179,13.804,0.717,23.7,38.8,12.4,63.6,Satisfactory
2022-08-05,STN_003,8.799,40.203,,1.48,0.537,31.654,14.415,0.832,33.4,68.4,13.9,144.1,Good
2022-08-05,STN_015,14.472,26.233,21.13,5.067,0.702,38.099,8.422,0.786,36.5,70.2,1.6,286.1,Satisfactory
2022-08-05,STN_013,51.83,78.13,48.872,7.627,1.436,31.987,27.599,,34.3,50.8,0.5,261.0,Moderate
2022-08-05,STN_039,13.102,34.538,20.493,14.342,0.479,34.044,17.784,0.836,34.1,62.3,1.0,352.2,Satisfactory
2022-08-05,STN_014,49.9,95.509,38.707,15.061,1.331,38.919,41.278,2.253,18.9,88.9,2.6,81.8,Moderate
2022-08-05,STN_013,97.198,150.152,62.094,34.447,1.489,28.327,,,12.5,72.3,6.5,315.3,Poor
2022-08-06,STN_035,16.474,18.765,6.454,9.231,0.393,40.218,17.112,0.769,38.1,54.1,18.9,155.5,Satisfactory
2022-08-06,STN_024,13.677,21.913,9.68,8.675,0.633,46.564,11.366,0.833,31.3,83.3,1.1,319.8,Satisfactory
2022-08-06,STN_020,81.468,72.05,25.365,25.642,1.882,29.648,29.844,1.983,4.0,64.0,17.3,42.1,Poor
2022-08-06,STN_042,77.841,83.058,24.482,22.732,1.487,20.868,32.476,1.941,10.5,51.5,6.8,3.4,Poor
2022-08-06,STN_015,37.976,67.928,35.855,34.391,,41.525,28.279,2.295,30.8,46.9,6.2,151.0,Moderate
2022-08-06,STN_012,19.216,30.467,13.494,3.088,0.645,47.087,13.475,0.796,35.6,87.0,3.2,86.9,Satisfactory
2022-08-06,STN_040,15.1,33.616,20.655,8.329,0.348,,,0.59,20.8,46.3,8.5,224.7,Satisfactory
2022-08-06,STN_037,53.951,67.268,47.787,28.146,1.459,33.899,27.08,2.332,21.6,45.0,6.5,17.7,Moderate
2022-08-06,STN_014,102.69,157.046,83.359,56.94,3.426,13.702,40.271,7.492,36.3,57.9,3.9,341.6,Poor
2022-08-06,STN_036,26.768,22.949,10.917,7.543,0.551,41.291,14.322,0.435,10.0,34.7,10.2,324.0,Satisfactory
2022-08-07,STN_035,16.586,28.045,10.463,5.353,0.526,42.147,10.987,0.621,31.5,49.0,16.8,241.0,Satisfactory
2022-08-07,STN_005,20.039,29.472,9.093,4.721,0.73,54.916,12.721,,13.7,65.6,12.8,44.9,Satisfactory
2022-08-07,STN_004,,30.432,11.486,10.317,0.441,50.539,7.727,0.784,15.9,56.2,7.7,205.7,Unknown
2022-08-07,STN_039,18.44,,9.888,7.038,,45.979,4.893,0.485,11.9,68.4,9.9,328.8,Satisfactory
2022-08-07,STN_040,90.785,151.331,49.467,38.51,3.42,21.877,51.823,6.921,37.9,54.5,8.3,161.1,Poor
2022-08-07,STN_016,54.411,,39.226,16.481,1.838,35.125,32.223,2.323,33.1,45.5,6.0,281.5,Moderate
2022-08-07,STN_013,119.075,109.199,70.582,32.741,2.9,23.486,80.525,4.812,16.5,53.5,6.0,31.0,Poor
2022-08-07,STN_017,66.724,83.836,45.947,19.253,0.825,,14.711,2.196,12.4,18.4,4.2,72.0,Poor
2022-08-07,STN_013,17.809,24.706,15.694,12.563,0.424,37.641,19.134,0.535,15.3,68.7,2.3,324.6,Satisfactory
2022-08-07,STN_036,22.462,47.695,8.754,9.564,0.458,43.045,13.726,0.911,24.2,46.2,16.6,32.3,Satisfactory
2022-08-07,STN_036,35.811,71.92,53.739,,2.208,50.003,,2.205,16.6,59.9,5.4,236.5,Moderate
2022-08-07,STN_004,107.319,171.494,,43.492,3.702,26.536,54.579,5.434,25.8,68.5,0.5,107.0,Poor
2022-08-08,STN_005,113.894,,56.148,41.82,2.212,,57.406,4.91,21.8,77.8,5.4,40.5,Poor
2022-08-08,STN_033,138.882,117.225,71.34,42.795,1.587,9.626,62.319,5.806,24.0,69.7,5.3,107.0,Poor
2022-08-08,STN_025,38.104,104.998,43.629,16.236,1.799,32.132,14.195,1.593,16.4,55.3,22.9,232.2,Moderate
2022-08-08,STN_003,29.196,115.798,39.634,27.225,1.269,35.878,42.038,1.781,35.1,77.6,1.5,290.6,Satisfactory
2022-08-08,STN_021,42.474,88.863,46.081,11.596,0.978,24.093,20.652,2.133,21.8,70.1,10.8,156.8,Moderate
2022-08-08,STN_032,48.961,91.604,8.878,3.786,1.302,31.967,41.395,2.292,38.1,24.0,8.5,148.8,Moderate
2022-08-08,STN_035,68.565,87.53,40.11,37.146,1.815,31.962,27.563,1.45,18.5,86.4,0.5,93.1,Poor
2022-08-09,STN_026,18.333,,18.684,8.798,0.567,38.092,10.097,0.608,8.9,68.3,17.3,311.1,Satisfactory
2022-08-09,STN_024,,81.066,39.461,13.101,1.119,21.412,19.202,2.139,22.4,50.9,1.3,37.5,Unknown
2022-08-09,STN_041,8.134,39.398,14.18,11.111,0.461,50.445,13.164,0.518,10.2,49.5,4.4,49.6,Good
2022-08-09,STN_037,71.95,101.373,51.105,15.462,,37.359,28.219,2.061,22.0,71.7,4.4,290.9,Poor
2022-08-09,STN_014,15.731,25.039,19.811,2.839,0.282,45.305,,0.751,16.6,87.3,0.6,243.0,Satisfactory
2022-08-09,STN_005,50.005,,46.339,21.169,1.383,39.889,22.143,2.129,16.1,58.2,8.5,236.7,Moderate
2022-08-09,STN_032,33.495,100.279,43.064,17.852,1.608,27.692,18.343,2.426,31.6,73.6,6.0,137.2,Satisfactory
2022-08-09,STN_019,55.591,103.027,35.044,23.047,1.041,36.61,22.942,1.741,23.2,49.1,3.4,140.0,Poor
2022-08-09,STN_001,9.749,,23.661,5.985,0.491,23.023,18.091,0.842,21.6,40.6,1.7,327.9,Good
2022-08-09,STN_010,59.445,58.987,25.239,17.172,1.319,22.361,18.543,1.861,15.0,55.3,6.5,330.9,Poor
2022-08-09,STN_015,18.995,51.103,18.347,7.82,0.619,56.848,6.178,0.77,23.5,62.3,8.4,284.5,Satisfactory
2022-08-10,STN_004,20.972,92.727,50.28,19.692,1.232,41.112,23.133,2.384,23.7,66.1,25.6,143.7,Satisfactory
2022-08-10,STN_008,123.581,141.073,98.078,36.455,3.245,28.788,69.027,4.788,17.3,81.1,4.7,325.4,Poor
2022-08-10,STN_035,48.565,117.599,36.688,19.12,1.356,30.198,32.783,2.699,45.0,55.7,40.0,338.6,Moderate
2022-08-10,STN_036,13.513,37.001,21.953,,0.493,45.127,11.54,0.816,27.3,49.2,3.4,98.5,Satisfactory
2022-08-10,STN_023,11.155,49.103,11.482,7.887,0.431,50.452,4.824,0.631,25.2,53.8,3.3,142.1,Good
2022-08-10,STN_036,77.531,68.556,40.58,19.031,1.43,31.647,34.442,2.679,37.4,43.4,6.7,283.8,Poor
2022-08-11,STN_020,16.058,40.265,14.888,9.724,0.649,40.442,,0.54,37.8,100.0,14.4,118.8,Satisfactory
2022-08-11,STN_042,42.092,122.371,53.616,12.819,1.662,,26.306,2.488,28.2,43.9,4.4,211.6,Moderate
2022-08-11,STN_002,73.812,116.622,45.206,28.551,1.963,21.187,19.687,2.54,29.3,43.5,0.5,121.1,Poor
2022-08-11,STN_025,19.691,17.235,19.479,6.391,0.482,40.035,9.454,0.607,33.1,64.1,0.5,107.9,Satisfactory
2022-08-11,STN_042,86.718,145.938,70.075,47.79,2.598,18.312,64.535,3.886,33.2,69.6,1.7,261.9,Poor
2022-08-11,STN_024,7.367,32.673,7.975,4.002,0.499,43.195,8.678,0.719,15.5,100.0,1.9,41.9,Good
2022-08-11,STN_009,5.688,25.984,10.366,5.124,0.484,37.267,8.736,0.868,28.8,70.2,2.8,28.3,Good
2022-08-11,STN_011,198.307,340.023,118.831,90.915,4.674,11.061,73.088,14.772,16.1,94.9,21.4,48.0,Very Poor
2022-08-12,STN_016,16.481,36.916,26.995,8.428,0.565,35.654,9.668,0.672,29.0,38.3,18.3,243.8,Satisfactory
2022-08-12,STN_029,,191.743,139.505,83.352,7.661,19.449,73.147,11.336,22.3,70.3,14.0,107.6,Unknown
2022-08-12,STN_005,35.142,,46.689,15.745,1.618,36.552,13.887,1.847,21.1,36.9,19.2,353.1,Moderate
2022-08-12,STN_007,23.427,28.549,13.669,8.034,0.4,35.245,6.683,0.988,29.0,49.8,3.1,82.0,Satisfactory
2022-08-12,STN_003,70.931,68.663,42.82,17.894,1.902,36.826,15.86,1.572,30.2,56.9,0.5,0.0,Poor
2022-08-12,STN_010,146.548,142.545,84.369,53.831,3.148,15.156,,5.617,25.5,46.8,2.1,226.1,Poor
2022-08-12,STN_012,22.919,43.258,13.964,6.214,0.559,47.809,8.856,0.506,17.0,61.9,2.3,167.2,Satisfactory
2022-08-12,STN_015,140.402,151.569,85.082,47.433,3.099,16.588,41.623,7.981,2.8,52.6,0.5,319.2,Poor
2022-08-12,STN_016,44.654,60.679,39.0,18.989,1.84,35.573,27.329,2.613,15.1,73.6,7.3,261.9,Moderate
2022-08-12,STN_030,,109.864,48.537,6.688,1.178,40.434,25.815,2.444,28.3,63.3,0.9,160.8,Unknown
2022-08-12,STN_001,59.567,57.432,26.778,34.643,0.742,37.901,35.947,2.709,12.8,26.9,8.1,251.7,Poor
2022-08-12,STN_012,156.483,363.545,114.923,97.418,5.71,,57.467,9.984,36.2,55.3,2.1,74.7,Very Poor
2022-08-12,STN_022,118.653,189.726,49.905,40.346,2.708,16.853,46.239,3.402,24.2,62.0,5.0,299.2,Poor
2022-08-13,STN_017,73.094,78.711,37.265,27.596,1.042,25.395,33.532,1.863,37.7,62.6,1.4,258.6,Poor
2022-08-13,STN_019,41.873,,60.305,23.801,1.253,32.106,27.851,1.628,18.1,95.3,12.6,140.9,Moderate
2022-08-13,STN_040,60.763,84.742,24.231,16.481,1.356,29.201,27.419,2.444,21.4,37.1,26.3,220.8,Poor
2022-08-13,STN_040,93.764,120.751,44.679,35.243,2.61,30.56,41.357,7.061,19.9,85.9,6.5,58.2,Poor
2022-08-13,STN_023,16.336,21.794,16.509,9.245,0.613,49.512,16.673,0.609,12.6,48.5,0.5,201.9,Satisfactory
2022-08-13,STN_029,54.507,66.557,42.585,15.94,0.886,25.281,25.23,1.719,27.1,84.4,0.5,317.2,Moderate
2022-08-13,STN_020,196.986,193.997,146.997,73.994,4.561,20.938,89.769,12.28,26.8,66.3,9.6,140.5,Very Poor
2022-08-13,STN_006,,28.803,19.577,7.988,,47.721,11.204,0.778,29.3,91.9,0.7,145.5,Unknown
2022-08-13,STN_013,11.713,10.031,15.164,11.001,0.501,49.144,4.34,0.773,33.6,57.0,7.0,108.1,Good
2022-08-13,STN_023,47.867,127.254,45.267,29.568,,30.537,21.285,2.581,16.0,45.3,1.8,314.2,Moderate
2022-08-13,STN_019,38.052,104.171,35.412,26.897,0.895,32.229,28.116,1.824,30.6,61.6,19.7,212.2,Moderate
2022-08-13,STN_017,55.489,82.487,52.35,21.653,1.607,,23.417,1.72,22.2,83.3,4.4,200.1,Poor
2022-08-13,STN_037,7.131,28.945,13.855,6.41,0.649,51.013,8.562,0.946,23.3,30.6,15.5,278.6,Good
2022-08-13,STN_003,182.097,251.938,79.588,72.922,6.153,12.668,62.431,14.555,21.8,49.1,6.9,141.4,Very Poor
2022-08-13,STN_025,12.583,47.391,11.076,10.269,0.395,56.52,15.607,0.529,17.8,93.1,5.7,54.7,Satisfactory
2022-08-14,STN_004,60.371,45.188,36.159,26.466,1.093,31.427,31.163,1.922,24.9,34.8,8.1,137.6,Poor
2022-08-14,STN_019,94.28,163.917,97.562,49.716,2.232,13.693,66.095,5.73,30.3,79.1,5.6,55.6,Poor
2022-08-14,STN_027,17.683,15.799,7.074,6.547,0.432,55.431,13.215,0.79,28.2,42.5,5.0,41.7,Satisfactory
2022-08-14,STN_015,122.539,140.719,76.195,44.162,2.338,26.117,56.797,3.957,24.5,68.8,10.5,150.4,Poor
2022-08-14,STN_015,14.077,25.134,3.994,5.332,0.381,41.829,7.32,1.072,19.7,55.8,4.1,63.7,Satisfactory
2022-08-14,STN_004,54.175,85.7,51.255,,1.913,30.653,24.381,2.692,36.2,53.5,2.8,30.7,Moderate
2022-08-14,STN_038,218.282,287.849,66.016,91.975,7.33,17.013,65.051,13.388,16.8,45.9,28.9,228.8,Very Poor
2022-08-14,STN_023,17.721,28.772,23.397,4.362,0.666,45.353,18.55,0.602,23.1,76.8,2.3,235.8,Satisfactory
2022-08-14,STN_023,93.858,193.29,47.618,61.871,2.561,25.821,69.072,3.62,27.7,52.1,1.3,63.4,Poor
2022-08-14,STN_029,62.14,70.829,47.895,12.966,1.167,37.228,35.061,1.548,21.2,54.0,0.9,311.0,Poor
2022-08-14,STN_031,143.445,130.731,69.842,55.938,2.616,36.398,53.691,6.573,19.4,70.8,1.3,225.7,Poor
2022-08-15,STN_001,118.719,133.76,64.33,47.468,3.056,26.577,67.352,3.953,17.9,28.2,0.6,94.6,Poor
2022-08-15,STN_011,18.366,30.371,12.31,7.313,0.497,58.664,12.669,1.048,14.8,42.0,11.8,36.0,Satisfactory
2022-08-15,STN_033,,42.877,9.996,12.625,,31.728,13.507,0.951,22.1,54.3,0.8,202.0,Unknown
2022-08-15,STN_012,58.989,69.94,36.507,32.913,0.747,34.512,22.02,2.07,20.6,50.6,5.6,234.1,Poor
2022-08-15,STN_014,164.545,410.487,118.114,95.117,3.748,12.853,107.273,12.402,8.2,48.6,22.1,219.5,Very Poor
2022-08-15,STN_018,59.675,71.333,43.283,15.225,1.436,27.495,29.687,1.987,23.2,33.7,6.2,228.4,Poor
2022-08-15,STN_019,81.662,47.711,35.98,26.169,,43.465,36.324,1.944,24.9,81.3,2.1,177.4,Poor
2022-08-15,STN_004,8.522,24.825,13.055,8.753,0.567,50.178,10.467,1.041,28.2,62.1,18.8,242.7,Good
2022-08-15,STN_036,11.87,32.646,7.122,7.201,0.555,33.179,11.323,0.745,34.0,66.6,1.4,285.1,Good
2022-08-15,STN_005,105.536,102.672,,,2.47,17.982,77.225,5.825,25.7,40.0,8.8,309.7,Poor
2022-08-15,STN_004,52.637,61.603,37.323,13.162,2.182,42.21,11.652,1.954,17.7,88.4,6.7,357.2,Moderate
2022-08-15,STN_012,117.542,135.816,90.18,44.057,3.204,22.915,45.757,5.427,18.9,73.0,20.7,146.9,Poor
2022-08-16,STN_039,18.046,29.121,18.996,10.188,0.562,34.576,,0.98,18.8,48.8,6.5,196.4,Satisfactory
2022-08-16,STN_018,65.223,109.253,35.104,24.901,0.895,31.492,29.987,1.826,30.3,69.9,3.1,130.9,Poor
2022-08-16,STN_032,203.509,304.747,,53.698,5.338,9.668,60.287,18.081,20.0,37.5,8.6,231.7,Very Poor
2022-08-16,STN_025,50.861,70.866,,20.871,1.274,26.895,17.368,2.454,33.3,51.8,0.5,84.7,Moderate
2022-08-16,STN_001,32.282,77.421,35.96,28.607,1.32,,27.952,2.108,30.2,97.6,6.7,153.0,Satisfactory
2022-08-16,STN_022,,80.772,30.981,25.887,1.44,42.588,18.205,2.461,23.9,66.0,6.4,9.1,Unknown
2022-08-16,STN_004,16.902,27.829,13.394,11.922,0.372,45.52,15.159,0.897,25.1,46.9,0.5,274.7,Satisfactory
2022-08-16,STN_041,101.793,188.751,85.944,51.449,2.159,24.807,33.304,5.485,21.2,37.9,37.5,283.8,Poor
2022-08-16,STN_015,20.894,37.183,,13.061,0.417,42.056,7.838,0.657,12.5,43.7,14.1,219.7,Satisfactory
2022-08-17,STN_016,52.14,115.438,41.362,19.322,1.524,32.027,25.723,2.185,11.9,42.1,12.9,342.5,Moderate
2022-08-17,STN_025,41.332,113.846,26.271,24.052,1.278,28.959,12.564,1.463,10.8,47.6,4.7,108.2,Moderate
2022-08-17,STN_030,18.864,11.221,18.495,12.582,,39.031,7.898,0.695,32.2,69.5,3.1,355.1,Satisfactory
2022-08-17,STN_009,68.811,85.361,41.069,27.047,1.189,40.085,32.844,1.758,25.9,39.5,4.7,265.1,Poor
2022-08-17,STN_018,207.407,289.811,110.322,107.013,5.346,11.186,77.747,,27.5,77.8,8.0,231.7,Very Poor
2022-08-17,STN_038,50.186,102.758,36.955,19.093,0.737,33.762,29.429,1.634,22.4,55.2,2.1,226.2,Moderate
2022-08-17,STN_033,71.776,72.995,32.248,18.758,1.958,34.314,17.543,2.901,17.4,92.1,15.6,220.5,Poor
2022-08-17,STN_031,116.999,177.541,76.248,48.163,1.97,34.116,52.757,7.172,33.1,49.5,0.6,302.8,Poor
2022-08-17,STN_042,19.667,15.067,10.455,9.784,0.454,32.703,10.973,0.812,26.4,48.6,0.5,41.5,Satisfactory
2022-08-17,STN_041,51.576,80.807,39.05,18.511,1.926,42.353,19.811,1.669,24.9,81.3,7.4,282.0,Moderate
2022-08-17,STN_031,49.62,106.332,30.378,,1.093,34.809,22.739,2.146,34.2,75.5,0.5,28.0,Moderate
2022-08-17,STN_024,91.219,161.678,,37.026,3.061,23.705,33.755,6.434,21.8,49.9,8.1,327.3,Poor
2022-08-17,STN_042,,76.507,25.565,23.321,1.683,31.892,,0.693,11.6,58.3,25.6,186.8,Unknown
2022-08-18,STN_035,19.097,,12.589,9.532,0.378,41.609,12.502,0.548,18.7,79.1,5.7,208.3,Satisfactory
2022-08-18,STN_015,63.241,94.952,32.252,27.802,1.823,32.478,23.344,1.693,37.0,59.3,22.3,246.9,Poor
2022-08-18,STN_029,48.489,82.338,,16.405,1.004,44.633,25.704,1.974,9.8,63.4,40.0,29.4,Moderate
2022-08-18,STN_033,49.379,64.733,39.648,21.47,1.406,38.972,20.94,1.308,20.4,67.5,13.5,69.6,Moderate
2022-08-18,STN_009,101.5,123.034,59.911,36.718,1.82,15.169,53.931,7.606,43.7,63.5,1.4,248.3,Poor
2022-08-18,STN_019,14.517,32.193,11.952,9.132,0.428,44.275,6.278,0.794,14.6,46.6,0.5,276.7,Satisfactory
2022-08-18,STN_017,15.026,44.201,15.644,5.492,0.307,39.874,,1.067,19.9,47.3,1.0,277.5,Satisfactory
2022-08-19,STN_013,71.457,20.324,53.373,14.643,1.857,24.478,18.407,,24.2,26.4,7.8,322.1,Poor
2022-08-19,STN_035,31.151,37.133,19.23,10.274,0.442,24.465,8.513,,30.0,59.4,21.7,280.5,Satisfactory
2022-08-19,STN_036,,101.921,31.196,,1.736,29.064,20.837,2.649,31.5,66.2,14.0,294.4,Unknown
2022-08-19,STN_020,12.53,40.098,,10.375,0.467,33.575,15.484,0.886,22.8,73.4,1.1,38.2,Satisfactory
2022-08-19,STN_016,46.887,50.139,39.64,18.167,1.182,30.583,22.009,2.368,36.8,94.6,17.5,23.8,Moderate
2022-08-19,STN_026,79.025,185.564,85.313,42.769,3.344,,47.394,7.017,20.8,90.1,2.5,225.6,Poor
2022-08-19,STN_014,0.0,,14.408,3.573,0.634,,10.008,0.83,26.4,45.5,6.3,25.1,Good
2022-08-19,STN_036,52.942,66.636,38.947,27.727,1.442,22.907,27.232,2.023,28.5,56.4,6.6,224.5,Moderate
2022-08-19,STN_002,16.408,,10.297,7.007,0.294,46.88,9.765,0.855,23.2,100.0,1.5,263.0,Satisfactory
2022-08-19,STN_010,31.478,37.279,12.812,9.988,,47.394,14.377,0.522,26.9,67.7,7.8,127.2,Satisfactory
2022-08-19,STN_016,17.891,47.356,18.086,7.009,0.676,43.178,10.29,0.924,25.6,44.1,1.2,38.5,Satisfactory
2022-08-20,STN_001,,28.334,20.607,3.682,0.377,36.71,11.27,0.72,29.8,60.0,2.1,232.5,Unknown
2022-08-20,STN_037,70.018,111.338,37.181,20.133,1.253,36.101,41.959,1.677,27.2,80.6,13.9,112.3,Poor
2022-08-20,STN_042,,313.16,64.261,93.856,5.43,16.835,97.074,12.871,29.1,41.3,9.5,243.4,Unknown
2022-08-20,STN_014,53.438,89.146,33.399,23.073,1.276,20.257,34.671,2.083,31.5,55.7,16.0,73.3,Moderate
2022-08-20,STN_013,16.876,32.679,19.829,12.663,0.68,35.6,14.558,0.766,32.8,65.2,8.0,37.4,Satisfactory
2022-08-20,STN_018,206.625,334.804,128.546,88.478,5.362,17.768,91.58,13.88,20.0,71.1,3.7,67.9,Very Poor
2022-08-20,STN_036,108.679,188.03,57.834,57.367,3.135,19.857,45.592,6.064,33.5,62.8,0.5,253.7,Poor
2022-08-20,STN_001,44.675,68.313,39.04,17.094,1.582,21.411,17.747,2.153,25.4,34.5,17.9,96.7,Moderate
2022-08-20,STN_010,87.243,163.755,84.044,,1.301,25.759,60.672,5.404,18.5,66.3,0.5,246.8,Poor
2022-08-20,STN_037,143.137,256.041,66.966,43.355,2.645,19.893,36.366,6.391,32.8,79.2,7.2,247.0,Poor
2022-08-20,STN_010,56.939,100.161,30.653,21.702,2.109,56.027,28.627,2.131,34.5,36.9,8.0,293.5,Poor
2022-08-20,STN_014,53.641,115.195,37.329,23.423,0.818,28.224,27.614,1.577,10.1,41.6,7.6,242.1,Moderate
2022-08-20,STN_026,27.841,96.918,35.381,22.789,1.77,36.247,27.208,1.506,17.4,75.5,18.6,278.7,Satisfactory
2022-08-20,STN_009,118.645,181.431,67.106,31.146,3.269,28.245,52.702,5.737,24.3,23.4,1.7,246.4,Poor
2022-08-20,STN_040,59.755,88.548,45.425,24.867,1.271,28.602,23.651,1.836,21.4,66.8,17.6,224.8,Poor
2022-08-21,STN_032,92.942,195.251,65.029,54.375,3.61,,60.484,6.583,23.8,79.9,13.5,245.8,Poor
2022-08-21,STN_032,13.149,7.475,12.96,11.812,0.431,37.426,,0.581,30.0,71.7,1.1,69.7,Satisfactory
2022-08-21,STN_006,63.592,79.462,33.558,11.977,1.566,24.304,33.364,1.848,27.3,58.6,6.8,57.1,Poor
2022-08-21,STN_032,82.677,72.088,26.443,24.935,1.872,33.586,32.47,1.9,23.1,70.8,8.0,145.5,Poor
2022-08-21,STN_002,13.671,30.927,16.978,9.114,0.606,49.697,9.396,0.713,38.0,53.1,0.9,108.9,Satisfactory
2022-08-22,STN_010,96.451,118.668,31.043,43.736,3.056,19.85,50.518,5.337,19.0,54.0,1.0,261.6,Poor
2022-08-22,STN_018,21.119,20.8,13.843,12.095,0.62,,5.443,,21.3,71.4,2.5,354.8,Satisfactory
2022-08-22,STN_018,7.906,20.273,16.906,10.287,0.607,45.116,10.859,0.417,16.8,51.3,3.5,261.0,Good
2022-08-22,STN_041,58.174,96.406,37.228,30.714,1.877,24.265,31.738,2.823,8.2,56.3,8.9,211.0,Poor
2022-08-22,STN_016,,102.043,32.195,22.458,1.337,32.71,36.567,1.929,13.6,80.4,3.1,6.0,Unknown
2022-08-22,STN_040,47.463,,45.608,20.104,1.46,32.075,9.515,1.655,17.2,49.8,1.2,284.8,Moderate
2022-08-22,STN_003,127.101,133.445,51.727,59.306,2.391,32.226,60.917,4.582,26.5,77.5,4.5,339.5,Poor
2022-08-22,STN_013,136.383,218.015,38.097,51.472,1.404,27.424,56.028,5.542,25.3,92.0,4.5,315.0,Poor
2022-08-22,STN_032,12.39,43.588,11.637,14.771,0.467,36.396,,1.446,14.8,79.3,6.2,118.9,Satisfactory
2022-08-22,STN_027,57.55,92.317,41.266,14.788,1.694,27.434,35.127,2.478,26.7,82.9,2.3,168.2,Poor
2022-08-23,STN_012,138.429,164.007,78.797,52.647,2.47,12.414,41.852,4.456,28.3,100.0,16.7,98.2,Poor
2022-08-23,STN_015,60.892,117.845,51.415,17.555,1.811,35.762,21.721,2.225,27.2,68.2,6.5,127.2,Poor
